Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Application type","Stage of procedure","Cases / Persons",applied
2019,Ghana,GHA,Brazil,BRA,G,N,FI,P,129
2019,Ghana,GHA,Canada,CAN,G,A,AR,P,75
2019,Ghana,GHA,Canada,CAN,G,N,FI,P,152
2019,Ghana,GHA,China,CHN,U,A,AR,P,5
2019,Ghana,GHA,China,CHN,U,N,FI,P,5
2019,Ghana,GHA,"Costa Rica",CRI,G,A,AR,P,5
2019,Ghana,GHA,"Costa Rica",CRI,G,N,FI,P,5
2019,Ghana,GHA,Cyprus,CYP,G,N,FI,P,12
2019,Ghana,GHA,Denmark,DNK,G,N,FI,P,14
2019,Ghana,GHA,Finland,FIN,G,N,FI,C,13
2019,Ghana,GHA,Finland,FIN,G,R,RA,C,5
2019,Ghana,GHA,France,FRA,G,A,AR,P,52
2019,Ghana,GHA,France,FRA,G,N,FI,P,131
2019,Ghana,GHA,France,FRA,G,R,RA,P,6
2019,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,79
2019,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,289
2019,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,R,RA,P,5
2019,Ghana,GHA,Germany,DEU,G,N,NA,P,838
2019,Ghana,GHA,Germany,DEU,G,R,RA,P,128
2019,Ghana,GHA,Greece,GRC,G,N,FI,P,333
2019,Ghana,GHA,Greece,GRC,G,R,RA,P,14
2019,Ghana,GHA,Hungary,HUN,G,N,FI,P,6
2019,Ghana,GHA,Iceland,ISL,G,A,AR,P,11
2019,Ghana,GHA,Iceland,ISL,G,N,FI,P,15
2019,Ghana,GHA,India,IND,U,N,FI,P,20
2019,Ghana,GHA,Ireland,IRL,G,A,AR,P,16
2019,Ghana,GHA,Ireland,IRL,G,N,FI,P,34
2019,Ghana,GHA,Israel,ISR,G,N,FA,P,208
2019,Ghana,GHA,Italy,ITA,G,N,FI,P,180
2019,Ghana,GHA,Japan,JPN,G,A,AR,P,33
2019,Ghana,GHA,Japan,JPN,G,N,FI,P,75
2019,Ghana,GHA,"Rep. of Korea",KOR,G,N,FA,P,143
2019,Ghana,GHA,Lebanon,LBN,U,N,FI,P,10
2019,Ghana,GHA,Luxembourg,LUX,G,N,FI,P,5
2019,Ghana,GHA,Mauritania,MRT,U,N,FI,P,14
2019,Ghana,GHA,Mexico,MEX,G,N,FI,P,86
2019,Ghana,GHA,Morocco,MAR,U,N,FI,P,17
2019,Ghana,GHA,Malta,MLT,G,A,AR,P,16
2019,Ghana,GHA,Malta,MLT,G,N,FI,P,40
2019,Ghana,GHA,Netherlands,NLD,G,N,FI,P,89
2019,Ghana,GHA,Netherlands,NLD,G,R,RA,P,5
2019,Ghana,GHA,Norway,NOR,G,A,AR,P,9
2019,Ghana,GHA,Portugal,PRT,G,N,FI,P,22
2019,Ghana,GHA,"South Africa",ZAF,G,A,AR,P,7
2019,Ghana,GHA,"South Africa",ZAF,G,R,AR,P,545
2019,Ghana,GHA,"South Africa",ZAF,G,N,FI,P,565
2019,Ghana,GHA,Senegal,SEN,G,N,FA,P,5
2019,Ghana,GHA,Spain,ESP,G,N,FI,P,225
2019,Ghana,GHA,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,G,N,FI,P,6
2019,Ghana,GHA,Sweden,SWE,G,A,AR,P,37
2019,Ghana,GHA,Sweden,SWE,G,N,FI,P,63
2019,Ghana,GHA,Sweden,SWE,G,R,RA,P,7
2019,Ghana,GHA,Switzerland,CHE,G,N,FI,P,30
2019,Ghana,GHA,"Trinidad and Tobago",TTO,U,N,FI,P,18
2019,Ghana,GHA,Ukraine,UKR,G,N,FI,P,12
2019,Ghana,GHA,Uruguay,URY,G,N,FI,P,21
2019,Ghana,GHA,"United States of America",USA,G,A,AR,P,56
2019,Ghana,GHA,"United States of America",USA,G,N,EO,P,157
2019,Ghana,GHA,"United States of America",USA,G,N,IN,C,45
2019,Guinea-Bissau,GNB,Austria,AUT,G,N,FA,P,5
2019,Guinea-Bissau,GNB,Belgium,BEL,G,N,FI,P,5
2019,Guinea-Bissau,GNB,Brazil,BRA,G,N,FI,P,169
2019,Guinea-Bissau,GNB,Denmark,DNK,G,N,FI,P,5
2019,Guinea-Bissau,GNB,France,FRA,G,A,AR,P,55
2019,Guinea-Bissau,GNB,France,FRA,G,N,FI,P,134
2019,Guinea-Bissau,GNB,France,FRA,G,A,RA,P,5
2019,Guinea-Bissau,GNB,France,FRA,G,R,RA,P,11
2019,Guinea-Bissau,GNB,Germany,DEU,G,N,NA,P,155
2019,Guinea-Bissau,GNB,Germany,DEU,G,R,RA,P,27
2019,Guinea-Bissau,GNB,India,IND,U,N,FI,P,5
2019,Guinea-Bissau,GNB,Italy,ITA,G,N,FI,P,23
2019,Guinea-Bissau,GNB,Morocco,MAR,U,N,FI,P,7
2019,Guinea-Bissau,GNB,Malta,MLT,G,N,FI,P,7
2019,Guinea-Bissau,GNB,Netherlands,NLD,G,N,FI,P,28
2019,Guinea-Bissau,GNB,Portugal,PRT,G,N,FI,P,160
2019,Guinea-Bissau,GNB,Spain,ESP,G,N,FI,P,37
2019,Guinea-Bissau,GNB,Sweden,SWE,G,A,AR,P,5
2019,Guinea-Bissau,GNB,Sweden,SWE,G,N,FI,P,5
2019,Guinea-Bissau,GNB,Switzerland,CHE,G,N,FI,P,18
2019,Guinea-Bissau,GNB,Uruguay,URY,G,N,FI,P,5
2019,Guinea-Bissau,GNB,"United States of America",USA,G,N,IN,C,5
2019,Greece,GRC,Canada,CAN,G,N,FI,P,13
2019,Greece,GRC,France,FRA,G,N,FI,P,5
2019,Greece,GRC,Norway,NOR,G,A,AR,P,5
2019,Greece,GRC,Norway,NOR,G,N,FI,P,5
2019,Greece,GRC,"United States of America",USA,G,N,EO,P,14
2019,Greece,GRC,"United States of America",USA,G,N,IN,C,8
2019,Grenada,GRD,Canada,CAN,G,A,AR,P,5
2019,Grenada,GRD,Canada,CAN,G,N,FI,P,6
2019,Grenada,GRD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,5
2019,Grenada,GRD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,24
2019,Grenada,GRD,"United States of America",USA,G,A,AR,P,9
2019,Guatemala,GTM,Belgium,BEL,G,N,FI,P,13
2019,Guatemala,GTM,Brazil,BRA,G,N,FI,P,7
2019,Guatemala,GTM,Belize,BLZ,G,N,FI,P,21
2019,Guatemala,GTM,Canada,CAN,G,A,AR,P,18
2019,Guatemala,GTM,Canada,CAN,G,N,FI,P,148
2019,Guatemala,GTM,"Costa Rica",CRI,G,A,AR,P,5
2019,Guatemala,GTM,"Costa Rica",CRI,G,N,FI,P,37
2019,Guatemala,GTM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,11
2019,Guatemala,GTM,Germany,DEU,G,N,NA,P,8
2019,Guatemala,GTM,Ireland,IRL,G,N,FI,P,11
2019,Guatemala,GTM,Italy,ITA,G,N,FI,P,27
2019,Guatemala,GTM,Mexico,MEX,G,N,FI,P,3778
2019,Guatemala,GTM,Panama,PAN,G,N,FI,P,5
2019,Guatemala,GTM,Spain,ESP,G,N,FI,P,518
2019,Guatemala,GTM,Sweden,SWE,G,A,AR,P,12
2019,Guatemala,GTM,Sweden,SWE,G,N,FI,P,14
2019,Guatemala,GTM,Sweden,SWE,G,R,RA,P,5
2019,Guatemala,GTM,"United States of America",USA,G,A,AR,P,3812
2019,Guatemala,GTM,"United States of America",USA,G,N,EO,P,42983
2019,Guatemala,GTM,"United States of America",USA,G,N,IN,C,8519
2019,Guinea,GIN,Algeria,DZA,U,A,AR,P,49
2019,Guinea,GIN,Algeria,DZA,U,N,FI,P,168
2019,Guinea,GIN,Algeria,DZA,U,R,RA,P,9
2019,Guinea,GIN,Egypt,EGY,U,A,AR,P,14
2019,Guinea,GIN,Egypt,EGY,U,N,FI,P,13
2019,Guinea,GIN,Austria,AUT,G,N,FA,P,16
2019,Guinea,GIN,Belgium,BEL,G,N,FI,P,500
2019,Guinea,GIN,Belgium,BEL,G,R,RA,P,162
2019,Guinea,GIN,Benin,BEN,G,N,FI,P,8
2019,Guinea,GIN,Brazil,BRA,G,N,FI,P,56
2019,Guinea,GIN,Canada,CAN,G,A,AR,P,19
2019,Guinea,GIN,Canada,CAN,G,N,FI,P,175
2019,Guinea,GIN,Cameroon,CMR,U,A,AR,P,19
2019,Guinea,GIN,Cameroon,CMR,U,N,FI,P,74
2019,Guinea,GIN,Cameroon,CMR,U,R,RA,P,9
2019,Guinea,GIN,Cyprus,CYP,G,N,FI,P,108
2019,Guinea,GIN,Denmark,DNK,G,A,AR,P,5
2019,Guinea,GIN,Denmark,DNK,G,N,FI,P,13
2019,Guinea,GIN,Finland,FIN,G,N,FI,C,9
2019,Guinea,GIN,France,FRA,G,A,AR,P,4502
2019,Guinea,GIN,France,FRA,G,N,FI,P,6662
2019,Guinea,GIN,France,FRA,G,A,RA,P,216
2019,Guinea,GIN,France,FRA,G,R,RA,P,361
2019,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,16
2019,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,71
2019,Guinea,GIN,Germany,DEU,G,N,NA,P,2422
2019,Guinea,GIN,Germany,DEU,G,R,RA,P,349
2019,Guinea,GIN,Greece,GRC,G,N,FI,P,121
2019,Guinea,GIN,Greece,GRC,G,R,RA,P,8
2019,Guinea,GIN,"Cote d'Ivoire",CIV,G,N,FA,P,9
2019,Guinea,GIN,Italy,ITA,G,N,FI,P,149
2019,Guinea,GIN,Japan,JPN,G,N,FI,P,36
2019,Guinea,GIN,"Rep. of Korea",KOR,G,N,FA,P,65
2019,Guinea,GIN,Luxembourg,LUX,G,N,FI,P,40
2019,Guinea,GIN,Madagascar,MDG,U,N,FI,P,5
2019,Guinea,GIN,Mauritania,MRT,U,A,AR,P,30
2019,Guinea,GIN,Mauritania,MRT,U,N,FI,P,107
2019,Guinea,GIN,Mexico,MEX,G,N,FI,P,45
2019,Guinea,GIN,Mali,MLI,G,N,FI,P,5
2019,Guinea,GIN,Malaysia,MYS,U,N,FI,P,20
2019,Guinea,GIN,Morocco,MAR,U,A,AR,P,78
2019,Guinea,GIN,Morocco,MAR,U,N,FI,P,921
2019,Guinea,GIN,Malta,MLT,G,A,AR,P,10
2019,Guinea,GIN,Malta,MLT,G,N,FI,P,67
2019,Guinea,GIN,Netherlands,NLD,G,N,FI,P,196
2019,Guinea,GIN,Netherlands,NLD,G,R,RA,P,44
2019,Guinea,GIN,Niger,NER,G,A,AR,P,7
2019,Guinea,GIN,Nigeria,NGA,G,N,FI,P,5
2019,Guinea,GIN,Norway,NOR,G,A,AR,P,7
2019,Guinea,GIN,Norway,NOR,G,N,FI,P,5
2019,Guinea,GIN,Poland,POL,G,N,FI,P,6
2019,Guinea,GIN,Portugal,PRT,G,N,FI,P,128
2019,Guinea,GIN,Romania,ROU,G,N,FI,P,9
2019,Guinea,GIN,"South Africa",ZAF,G,R,AR,P,9
2019,Guinea,GIN,"South Africa",ZAF,G,N,FI,P,12
2019,Guinea,GIN,"Russian Federation",RUS,G,N,TA,P,5
2019,Guinea,GIN,Senegal,SEN,G,N,FA,P,10
2019,Guinea,GIN,Spain,ESP,G,N,FI,P,991
2019,Guinea,GIN,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,G,N,FI,P,5
2019,Guinea,GIN,Sweden,SWE,G,A,AR,P,34
2019,Guinea,GIN,Sweden,SWE,G,N,FI,P,29
2019,Guinea,GIN,Sweden,SWE,G,R,RA,P,5
2019,Guinea,GIN,Switzerland,CHE,G,N,FI,P,117
2019,Guinea,GIN,Switzerland,CHE,G,R,RA,P,14
2019,Guinea,GIN,"Syrian Arab Rep.",SYR,U,N,FI,P,5
2019,Guinea,GIN,Tunisia,TUN,U,N,FI,P,27
2019,Guinea,GIN,Uganda,UGA,G,N,FI,P,5
2019,Guinea,GIN,Ukraine,UKR,G,N,FI,P,25
2019,Guinea,GIN,Ukraine,UKR,G,J,JR,P,9
2019,Guinea,GIN,Uruguay,URY,G,N,FI,P,11
2019,Guinea,GIN,"United States of America",USA,G,A,AR,P,103
2019,Guinea,GIN,"United States of America",USA,G,N,EO,P,71
2019,Guinea,GIN,"United States of America",USA,G,N,IN,C,134
2019,Guyana,GUY,Brazil,BRA,G,N,FI,P,64
2019,Guyana,GUY,Canada,CAN,G,A,AR,P,19
2019,Guyana,GUY,Canada,CAN,G,N,FI,P,26
2019,Guyana,GUY,France,FRA,G,N,FI,P,20
2019,Guyana,GUY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,10
2019,Guyana,GUY,Mexico,MEX,G,N,FI,P,5
2019,Guyana,GUY,"Trinidad and Tobago",TTO,U,N,FI,P,37
2019,Guyana,GUY,"United States of America",USA,G,A,AR,P,84
2019,Guyana,GUY,"United States of America",USA,G,N,EO,P,20
2019,Guyana,GUY,"United States of America",USA,G,N,IN,C,45
2019,Haiti,HTI,Argentina,ARG,G,A,AR,P,156
2019,Haiti,HTI,Argentina,ARG,G,N,FI,P,86
2019,Haiti,HTI,Brazil,BRA,G,N,FI,P,19169
2019,Haiti,HTI,Canada,CAN,G,A,AR,P,1562
2019,Haiti,HTI,Canada,CAN,G,N,FI,P,1374
2019,Haiti,HTI,"Costa Rica",CRI,G,A,AR,P,8
2019,Haiti,HTI,"Costa Rica",CRI,G,N,FI,P,92
2019,Haiti,HTI,Cuba,CUB,U,N,FI,P,5
2019,Haiti,HTI,Cyprus,CYP,G,N,FI,P,11
2019,Haiti,HTI,"Dominican Rep.",DOM,U,N,FI,P,24
2019,Haiti,HTI,Ecuador,ECU,G,N,FA,P,6
2019,Haiti,HTI,France,FRA,G,A,AR,P,2284
2019,Haiti,HTI,France,FRA,G,N,FI,P,4714
2019,Haiti,HTI,France,FRA,G,A,RA,P,150
2019,Haiti,HTI,France,FRA,G,R,RA,P,464
2019,Haiti,HTI,Germany,DEU,G,N,NA,P,13
2019,Haiti,HTI,Greece,GRC,G,N,FI,P,30
2019,Haiti,HTI,Greece,GRC,G,R,RA,P,5
2019,Haiti,HTI,Jamaica,JAM,J,N,FI,P,5
2019,Haiti,HTI,"Rep. of Korea",KOR,G,N,FA,P,15
2019,Haiti,HTI,Mexico,MEX,G,N,FI,P,5536
2019,Haiti,HTI,Netherlands,NLD,G,N,FI,P,7
2019,Haiti,HTI,Panama,PAN,G,N,FI,P,5
2019,Haiti,HTI,Peru,PER,G,N,FI,P,6
2019,Haiti,HTI,Portugal,PRT,G,N,FI,P,5
2019,Haiti,HTI,Spain,ESP,G,N,FI,P,49
2019,Haiti,HTI,Sweden,SWE,G,N,FI,P,5
2019,Haiti,HTI,Switzerland,CHE,G,N,FI,P,5
2019,Haiti,HTI,"Trinidad and Tobago",TTO,U,N,FI,P,6
2019,Haiti,HTI,Ukraine,UKR,G,N,FI,P,5
2019,Haiti,HTI,Uruguay,URY,G,N,FI,P,12
2019,Haiti,HTI,"United States of America",USA,G,A,AR,P,888
2019,Haiti,HTI,"United States of America",USA,G,N,EO,P,972
2019,Haiti,HTI,"United States of America",USA,G,N,IN,C,2973
2019,"China, Hong Kong SAR",HKG,Canada,CAN,G,N,FI,P,18
2019,"China, Hong Kong SAR",HKG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,13
2019,"China, Hong Kong SAR",HKG,"United States of America",USA,G,N,IN,C,14
2019,Honduras,HND,Argentina,ARG,G,N,FI,P,10
2019,Honduras,HND,Belgium,BEL,G,N,FI,P,6
2019,Honduras,HND,Brazil,BRA,G,N,FI,P,6
2019,Honduras,HND,Belize,BLZ,G,N,FI,P,107
2019,Honduras,HND,Canada,CAN,G,A,AR,P,21
2019,Honduras,HND,Canada,CAN,G,N,FI,P,281
2019,Honduras,HND,"Costa Rica",CRI,G,A,AR,P,20
2019,Honduras,HND,"Costa Rica",CRI,G,N,FI,P,436
2019,Honduras,HND,Ecuador,ECU,G,N,FA,P,5
2019,Honduras,HND,Finland,FIN,G,N,FI,C,28
2019,Honduras,HND,France,FRA,G,A,AR,P,7
2019,Honduras,HND,France,FRA,G,N,FI,P,25
2019,Honduras,HND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,21
2019,Honduras,HND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,187
2019,Honduras,HND,Germany,DEU,G,N,NA,P,55
2019,Honduras,HND,Guatemala,GTM,G,N,FI,P,129
2019,Honduras,HND,Iceland,ISL,G,N,FI,P,5
2019,Honduras,HND,Italy,ITA,G,N,FI,P,362
2019,Honduras,HND,Mexico,MEX,G,N,FI,P,30093
2019,Honduras,HND,Netherlands,NLD,G,N,FI,P,10
2019,Honduras,HND,Panama,PAN,G,N,FI,P,29
2019,Honduras,HND,"El Salvador",SLV,G,N,FI,P,8
2019,Honduras,HND,Spain,ESP,G,N,FI,P,6792
2019,Honduras,HND,Sweden,SWE,G,A,AR,P,23
2019,Honduras,HND,Sweden,SWE,G,N,FI,P,23
2019,Honduras,HND,Switzerland,CHE,G,N,FI,P,5
2019,Honduras,HND,"United States of America",USA,G,A,AR,P,2002
2019,Honduras,HND,"United States of America",USA,G,N,EO,P,34271
2019,Honduras,HND,"United States of America",USA,G,N,IN,C,5195
2019,Croatia,HRV,Finland,FIN,G,N,FI,C,13
2019,Croatia,HRV,France,FRA,G,N,FI,P,17
2019,Croatia,HRV,Germany,DEU,G,N,NA,P,5
2019,Croatia,HRV,"United States of America",USA,G,N,IN,C,5
2019,Hungary,HUN,Canada,CAN,G,A,AR,P,57
2019,Hungary,HUN,Canada,CAN,G,N,FI,P,217
2019,Hungary,HUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,6
2019,Hungary,HUN,Switzerland,CHE,G,N,FI,P,5
2019,Hungary,HUN,"United States of America",USA,G,A,AR,P,24
2019,Hungary,HUN,"United States of America",USA,G,N,EO,P,42
2019,Hungary,HUN,"United States of America",USA,G,N,IN,C,46
2019,Iceland,ISL,Canada,CAN,G,N,FI,P,5
2019,"Cote d'Ivoire",CIV,Algeria,DZA,U,A,AR,P,46
2019,"Cote d'Ivoire",CIV,Algeria,DZA,U,N,FI,P,140
2019,"Cote d'Ivoire",CIV,Algeria,DZA,U,R,RA,P,7
2019,"Cote d'Ivoire",CIV,Egypt,EGY,U,N,FI,P,5
2019,"Cote d'Ivoire",CIV,Austria,AUT,G,N,FA,P,5
2019,"Cote d'Ivoire",CIV,Belgium,BEL,G,N,FI,P,87
2019,"Cote d'Ivoire",CIV,Belgium,BEL,G,R,RA,P,26
2019,"Cote d'Ivoire",CIV,Benin,BEN,G,N,FI,P,6
2019,"Cote d'Ivoire",CIV,Brazil,BRA,G,N,FI,P,11
2019,"Cote d'Ivoire",CIV,Canada,CAN,G,A,AR,P,12
2019,"Cote d'Ivoire",CIV,Canada,CAN,G,N,FI,P,117
2019,"Cote d'Ivoire",CIV,China,CHN,U,N,FI,P,9
2019,"Cote d'Ivoire",CIV,Cameroon,CMR,U,N,FI,P,16
2019,"Cote d'Ivoire",CIV,"Dem. Rep. of the Congo",COD,G,N,FI,P,15
2019,"Cote d'Ivoire",CIV,Cyprus,CYP,G,N,FI,P,30
2019,"Cote d'Ivoire",CIV,Denmark,DNK,G,N,FI,P,7
2019,"Cote d'Ivoire",CIV,Finland,FIN,G,N,FI,C,5
2019,"Cote d'Ivoire",CIV,France,FRA,G,A,AR,P,2475
2019,"Cote d'Ivoire",CIV,France,FRA,G,N,FI,P,5496
2019,"Cote d'Ivoire",CIV,France,FRA,G,A,RA,P,79
2019,"Cote d'Ivoire",CIV,France,FRA,G,R,RA,P,186
2019,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,25
2019,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,39
2019,"Cote d'Ivoire",CIV,Germany,DEU,G,N,NA,P,538
2019,"Cote d'Ivoire",CIV,Germany,DEU,G,R,RA,P,54
2019,"Cote d'Ivoire",CIV,Ghana,GHA,G,N,FI,P,125
2019,"Cote d'Ivoire",CIV,Greece,GRC,G,N,FI,P,33
2019,"Cote d'Ivoire",CIV,Greece,GRC,G,R,RA,P,7
2019,"Cote d'Ivoire",CIV,Guinea,GIN,G,N,FI,P,8
2019,"Cote d'Ivoire",CIV,Iceland,ISL,G,A,AR,P,5
2019,"Cote d'Ivoire",CIV,India,IND,U,N,FI,P,83
2019,"Cote d'Ivoire",CIV,Indonesia,IDN,U,A,AR,P,6
2019,"Cote d'Ivoire",CIV,Indonesia,IDN,U,N,FI,P,7
2019,"Cote d'Ivoire",CIV,Ireland,IRL,G,A,AR,P,5
2019,"Cote d'Ivoire",CIV,Ireland,IRL,G,N,FI,P,5
2019,"Cote d'Ivoire",CIV,Israel,ISR,G,N,FA,P,5
2019,"Cote d'Ivoire",CIV,Italy,ITA,G,N,FI,P,407
2019,"Cote d'Ivoire",CIV,"Rep. of Korea",KOR,G,N,FA,P,15
2019,"Cote d'Ivoire",CIV,Luxembourg,LUX,G,N,FI,P,10
2019,"Cote d'Ivoire",CIV,Mauritania,MRT,U,N,FI,P,108
2019,"Cote d'Ivoire",CIV,Mexico,MEX,G,N,FI,P,6
2019,"Cote d'Ivoire",CIV,Morocco,MAR,U,A,AR,P,34
2019,"Cote d'Ivoire",CIV,Morocco,MAR,U,N,FI,P,563
2019,"Cote d'Ivoire",CIV,Malta,MLT,G,A,AR,P,11
2019,"Cote d'Ivoire",CIV,Malta,MLT,G,N,FI,P,122
2019,"Cote d'Ivoire",CIV,Netherlands,NLD,G,N,FI,P,49
2019,"Cote d'Ivoire",CIV,Netherlands,NLD,G,R,RA,P,8
2019,"Cote d'Ivoire",CIV,Niger,NER,G,N,FI,P,5
2019,"Cote d'Ivoire",CIV,Nigeria,NGA,G,N,FI,P,6
2019,"Cote d'Ivoire",CIV,Norway,NOR,G,N,FI,P,5
2019,"Cote d'Ivoire",CIV,Philippines,PHL,G,N,FA,P,11
2019,"Cote d'Ivoire",CIV,Portugal,PRT,G,N,FI,P,29
2019,"Cote d'Ivoire",CIV,Romania,ROU,G,N,FI,P,5
2019,"Cote d'Ivoire",CIV,"South Africa",ZAF,G,A,AR,P,5
2019,"Cote d'Ivoire",CIV,"South Africa",ZAF,G,R,AR,P,8
2019,"Cote d'Ivoire",CIV,"South Africa",ZAF,G,N,FI,P,6
2019,"Cote d'Ivoire",CIV,Senegal,SEN,G,N,FA,P,6
2019,"Cote d'Ivoire",CIV,Spain,ESP,G,N,FI,P,565
2019,"Cote d'Ivoire",CIV,Sweden,SWE,G,A,AR,P,13
2019,"Cote d'Ivoire",CIV,Sweden,SWE,G,N,FI,P,17
2019,"Cote d'Ivoire",CIV,Sweden,SWE,G,R,RA,P,5
2019,"Cote d'Ivoire",CIV,Switzerland,CHE,G,N,FI,P,37
2019,"Cote d'Ivoire",CIV,Togo,TGO,G,N,FI,P,55
2019,"Cote d'Ivoire",CIV,Tunisia,TUN,U,N,AR,P,14
2019,"Cote d'Ivoire",CIV,Tunisia,TUN,U,N,FI,P,581
2019,"Cote d'Ivoire",CIV,Ukraine,UKR,G,N,FI,P,20
2019,"Cote d'Ivoire",CIV,"United States of America",USA,G,A,AR,P,119
2019,"Cote d'Ivoire",CIV,"United States of America",USA,G,N,EO,P,21
2019,"Cote d'Ivoire",CIV,"United States of America",USA,G,N,IN,C,119
2019,"Cote d'Ivoire",CIV,Zimbabwe,ZWE,G,N,FI,P,12
2019,India,IND,Argentina,ARG,G,A,AR,P,16
2019,India,IND,Argentina,ARG,G,N,FI,P,33
2019,India,IND,Armenia,ARM,G,N,FI,P,5
2019,India,IND,Australia,AUS,G,A,AR,P,698
2019,India,IND,Australia,AUS,G,N,FI,P,2495
2019,India,IND,Austria,AUT,G,N,FA,P,371
2019,India,IND,Belgium,BEL,G,N,FI,P,22
2019,India,IND,Belgium,BEL,G,R,RA,P,8
2019,India,IND,Belarus,BLR,G,N,FI,P,5
2019,India,IND,Brazil,BRA,G,N,FI,P,305
2019,India,IND,"Bosnia and Herzegovina",BIH,G,N,FI,P,9
2019,India,IND,Bulgaria,BGR,G,NR,FA,P,5
2019,India,IND,Canada,CAN,G,A,AR,P,473
2019,India,IND,Canada,CAN,G,N,FI,P,5150
2019,India,IND,"Costa Rica",CRI,G,A,AR,P,5
2019,India,IND,"Costa Rica",CRI,G,N,FI,P,6
2019,India,IND,Cyprus,CYP,G,A,AR,P,126
2019,India,IND,Cyprus,CYP,G,N,FI,P,1430
2019,India,IND,Cyprus,CYP,G,R,FI,P,78
2019,India,IND,Czechia,CZE,G,N,FI,P,16
2019,India,IND,Denmark,DNK,G,A,AR,P,6
2019,India,IND,Denmark,DNK,G,N,FI,P,41
2019,India,IND,Ecuador,ECU,G,N,FA,P,5
2019,India,IND,Finland,FIN,G,N,FI,C,5
2019,India,IND,Finland,FIN,G,R,RA,C,5
2019,India,IND,France,FRA,G,A,AR,P,181
2019,India,IND,France,FRA,G,N,FI,P,464
2019,India,IND,France,FRA,G,A,RA,P,10
2019,India,IND,France,FRA,G,R,RA,P,20
2019,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,214
2019,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,1910
2019,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,R,RA,P,27
2019,India,IND,Georgia,GEO,G,N,FI,P,101
2019,India,IND,Germany,DEU,G,N,NA,P,548
2019,India,IND,Germany,DEU,G,R,RA,P,130
2019,India,IND,Greece,GRC,G,N,FI,P,369
2019,India,IND,Greece,GRC,G,R,RA,P,6
2019,India,IND,Croatia,HRV,G,N,FI,P,16
2019,India,IND,Iceland,ISL,G,N,FI,P,5
2019,India,IND,Ireland,IRL,G,A,AR,P,28
2019,India,IND,Ireland,IRL,G,N,FI,P,65
2019,India,IND,Israel,ISR,G,N,FA,P,636
2019,India,IND,Italy,ITA,G,N,FI,P,1024
2019,India,IND,Japan,JPN,G,A,AR,P,81
2019,India,IND,Japan,JPN,G,N,FI,P,730
2019,India,IND,"Rep. of Korea",KOR,G,N,FA,P,959
2019,India,IND,Lithuania,LTU,G,N,FI,P,6
2019,India,IND,Luxembourg,LUX,G,N,FI,P,5
2019,India,IND,Latvia,LVA,G,N,FI,P,14
2019,India,IND,"Rep. of Moldova",MDA,G,N,FI,P,7
2019,India,IND,Mexico,MEX,G,N,FI,P,50
2019,India,IND,Malaysia,MYS,U,N,FI,P,14
2019,India,IND,Morocco,MAR,U,N,FI,P,5
2019,India,IND,Malta,MLT,G,A,AR,P,5
2019,India,IND,Netherlands,NLD,G,N,FI,P,50
2019,India,IND,Netherlands,NLD,G,R,RA,P,11
2019,India,IND,Norway,NOR,G,A,AR,P,5
2019,India,IND,Norway,NOR,G,N,FI,P,6
2019,India,IND,"New Zealand",NZL,G,N,FI,P,66
2019,India,IND,Pakistan,PAK,U,N,FI,P,5
2019,India,IND,Poland,POL,G,A,AR,P,11
2019,India,IND,Poland,POL,G,N,FI,P,15
2019,India,IND,Portugal,PRT,G,N,FI,P,5
2019,India,IND,Romania,ROU,G,N,FI,P,51
2019,India,IND,Romania,ROU,G,R,RA,P,19
2019,India,IND,"South Africa",ZAF,G,A,AR,P,35
2019,India,IND,"South Africa",ZAF,G,R,AR,P,959
2019,India,IND,"South Africa",ZAF,G,N,FI,P,985
2019,India,IND,Spain,ESP,G,N,FI,P,61
2019,India,IND,Slovakia,SVK,G,N,FI,P,9
